Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän
sv,Niklas Rydén,https://www.kringla.nu/kringla/objekt;jsessionid=D070DED35E8D77540DAD9979F9E758CE?referens=GSM/name/676714&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Niklas_Rydén,www.kringla.nu
sv,Diskussion:Kurbits,https://www.kringla.nu/kringla/objekt?referens=sk/object/SKAKLK0011298,https://sv.wikipedia.org/wiki/Diskussion:Kurbits,www.kringla.nu
sv,Användare:Sabelöga,https://www.kringla.nu/kringla/,https://sv.wikipedia.org/wiki/Användare:Sabelöga,www.kringla.nu
sv,NP3 Arena,https://www.kringla.nu/kringla/objekt?referens=sm/photo/SuM-foto014229,https://sv.wikipedia.org/wiki/NP3_Arena,www.kringla.nu
sv,"Sankt Göran och draken, Gamla stan",http://www.kringla.nu/kringla/objekt?referens=shm/art/950918S1,"https://sv.wikipedia.org/wiki/Sankt_Göran_och_draken,_Gamla_stan",www.kringla.nu
sv,S/S Öresund,https://www.kringla.nu/kringla/objekt?referens=MM/objekt/409726,https://sv.wikipedia.org/wiki/S/S_Öresund,www.kringla.nu
sv,Anders Dunder,https://kringla.nu/kringla/objekt?referens=raa/bbro/21600000000945,https://sv.wikipedia.org/wiki/Anders_Dunder,kringla.nu
sv,Anders Boldt,https://www.kringla.nu/kringla/objekt;jsessionid=EDC6ECC35E1B58AB41DBAE38F8A725A4?text=gustavianskt&antal=48&sida=54&referens=raa/bbr/21400000443011,https://sv.wikipedia.org/wiki/Anders_Boldt,www.kringla.nu
sv,Uddevalla,https://kringla.nu/kringla/objekt?referens=raa/bbra/21320000040447,https://sv.wikipedia.org/wiki/Uddevalla,kringla.nu
sv,Konsumtionsföreningen Mjölby med omnejd,https://kringla.nu/kringla/objekt?referens=S-OM/photo/OMAG30012260001,https://sv.wikipedia.org/wiki/Konsumtionsföreningen_Mjölby_med_omnejd,kringla.nu
sv,Hohög,https://www.kringla.nu/kringla/objekt?referens=MM/foto/1391661,https://sv.wikipedia.org/wiki/Hohög,www.kringla.nu
sv,Casper Seurling,https://kringla.nu/kringla/objekt;jsessionid=4D15D6406E9E532EAC4A219C25A4A13D?referens=raa/bbrb/21420000050956,https://sv.wikipedia.org/wiki/Casper_Seurling,kringla.nu
sv,Strängnäs högre allmänna läroverk,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000012938,https://sv.wikipedia.org/wiki/Strängnäs_högre_allmänna_läroverk,www.kringla.nu
sv,Ljungafors kraftverk,https://www.kringla.nu/kringla/objekt?referens=raa/bbra/21320000039812,https://sv.wikipedia.org/wiki/Ljungafors_kraftverk,www.kringla.nu
sv,Fahle Isberg,https://kringla.nu/kringla/objekt;jsessionid=67B000FE4D8FD548F5FE34C399E1FEAA?0-1.0-body-detailedSearchDialogPanel-searchForm-dateFields-toTime&referens=arme/object/AM088538,https://sv.wikipedia.org/wiki/Fahle_Isberg,kringla.nu
sv,Birger Isberg,https://kringla.nu/kringla/objekt;jsessionid=67B000FE4D8FD548F5FE34C399E1FEAA?0-1.0-body-detailedSearchDialogPanel-searchForm-dateFields-toTime&referens=arme/object/AM088538,https://sv.wikipedia.org/wiki/Birger_Isberg,kringla.nu
sv,Gunnar Isberg (polis),https://kringla.nu/kringla/objekt;jsessionid=67B000FE4D8FD548F5FE34C399E1FEAA?0-1.0-body-detailedSearchDialogPanel-searchForm-dateFields-toTime&referens=arme/object/AM088538,https://sv.wikipedia.org/wiki/Gunnar_Isberg_(polis),kringla.nu
sv,Motala stadshotell,https://www.kringla.nu/kringla/objekt?referens=S-OM/photo/OMKJST0132960014,https://sv.wikipedia.org/wiki/Motala_stadshotell,www.kringla.nu
sv,Christian Partos,https://www.kringla.nu/kringla/objekt?text=Droppkrona&filter=thumbnailExists%3Dj&referens=MM/foto/1204875,https://sv.wikipedia.org/wiki/Christian_Partos,www.kringla.nu
sv,Granbergsdals kapell,https://kringla.nu/kringla/objekt?referens=raa/bbr/21400000441671,https://sv.wikipedia.org/wiki/Granbergsdals_kapell,kringla.nu
sv,Forsby kungshög,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000549708,https://sv.wikipedia.org/wiki/Forsby_kungshög,www.kringla.nu
sv,Karusellminne,https://www.kringla.nu/kringla/objekt?text=Karusellminne&filter=thumbnailExists%3Dj&referens=S-TEK/object/TEKS0040614,https://sv.wikipedia.org/wiki/Karusellminne,www.kringla.nu
sv,Sventorps socken,https://kringla.nu/kringla/objekt?referens=raa/bbrb/21420000051108,https://sv.wikipedia.org/wiki/Sventorps_socken,kringla.nu
sv,Mo gård,https://kringla.nu/kringla/objekt?referens=S-OM/photo/OMRIS000086,https://sv.wikipedia.org/wiki/Mo_gård,kringla.nu
sv,Slottsån,https://www.kringla.nu/kringla/objekt;jsessionid=55407D146563A53CC7E3E10662F139AB?text=Varv&referens=raa/bbra/21320000039816&sida=1576&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Slottsån,www.kringla.nu
sv,Haby kraftverk,https://www.kringla.nu/kringla/objekt;jsessionid=55407D146563A53CC7E3E10662F139AB?text=Varv&sida=1580&referens=raa/bbra/21320000039817,https://sv.wikipedia.org/wiki/Haby_kraftverk,www.kringla.nu
sv,Hulta kraftverk,https://www.kringla.nu/kringla/objekt;jsessionid=55407D146563A53CC7E3E10662F139AB?text=Varv&referens=raa/bbra/21320000039816&sida=1576&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Hulta_kraftverk,www.kringla.nu
sv,Jonas Hedberg,https://www.kringla.nu/kringla/objekt?referens=nomu/photo/NMA0057353,https://sv.wikipedia.org/wiki/Jonas_Hedberg,www.kringla.nu
sv,Wikipedia:Bybrunnen/Arkiv 2025-02,https://www.kringla.nu/,https://sv.wikipedia.org/wiki/Wikipedia:Bybrunnen/Arkiv_2025-02,www.kringla.nu
sv,Wikipedia:Bybrunnen/Arkiv 2025-02,https://www.kringla.nu/kringla/objekt?referens=raa/bbrb/21420000036000,https://sv.wikipedia.org/wiki/Wikipedia:Bybrunnen/Arkiv_2025-02,www.kringla.nu
sv,Kamkofta,https://www.kringla.nu/kringla/objekt?referens=MM/objekt/56074,https://sv.wikipedia.org/wiki/Kamkofta,www.kringla.nu
sv,Norsholm,https://www.kringla.nu/kringla/objekt?referens=S-OM/photo/OMKJST0132960003,https://sv.wikipedia.org/wiki/Norsholm,www.kringla.nu
sv,Mattsonska bryggeriet,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21310000000552,https://sv.wikipedia.org/wiki/Mattsonska_bryggeriet,www.kringla.nu
sv,Lovers Tändsticksfabrik,https://www.kringla.nu/kringla/objekt?referens=ka/photo/KLMFHagby00043,https://sv.wikipedia.org/wiki/Lovers_Tändsticksfabrik,www.kringla.nu
sv,Ekeby kyrkogård,https://kringla.nu/kringla/objekt?referens=raa/bbra/21320000040251,https://sv.wikipedia.org/wiki/Ekeby_kyrkogård,kringla.nu
sv,Sijddojávrre,https://www.kringla.nu/kringla/objekt?referens=nomu/photo/NMA0057353,https://sv.wikipedia.org/wiki/Sijddojávrre,www.kringla.nu
sv,Sörmlands museum,https://kringla.nu/kringla/,https://sv.wikipedia.org/wiki/Sörmlands_museum,kringla.nu
sv,Kungsfors kraftverk,https://kringla.nu/kringla/objekt?referens=raa/bbrb/21420000042396,https://sv.wikipedia.org/wiki/Kungsfors_kraftverk,kringla.nu
sv,Viskafors kraftverk,https://kringla.nu/kringla/objekt?referens=raa/bbra/21320000039769,https://sv.wikipedia.org/wiki/Viskafors_kraftverk,kringla.nu
sv,Rönnskärs kapell,https://kringla.nu/kringla/objekt;jsessionid=8B29C92B3E3CA71549E0667F1D91CC35?referens=raa/bbrb/21420000043277,https://sv.wikipedia.org/wiki/Rönnskärs_kapell,kringla.nu
sv,"Östermalm, Skövde",https://kringla.nu/kringla/objekt?referens=raa/bbrm/21200000003763,"https://sv.wikipedia.org/wiki/Östermalm,_Skövde",kringla.nu
sv,Vreten,https://kringla.nu/kringla/objekt?referens=raa/bbra/21320000041934,https://sv.wikipedia.org/wiki/Vreten,kringla.nu
sv,Användare:Salgo60/Listeria/Skansen/WD objekt,http://www.kringla.nu/kringla/sok?text=linberedning&filter=thumbnailExists%3Dj&antal=48&sort=relevance#,https://sv.wikipedia.org/wiki/Användare:Salgo60/Listeria/Skansen/WD_objekt,www.kringla.nu
sv,Användare:Salgo60/Listeria/Skansen/WD objekt,http://www.kringla.nu/kringla/sok?text=sl%C3%A4nda&filter=thumbnailExists%3Dj,https://sv.wikipedia.org/wiki/Användare:Salgo60/Listeria/Skansen/WD_objekt,www.kringla.nu
sv,Användare:Salgo60/Listeria/Skansen/WD objekt,http://www.kringla.nu/kringla/sok?antal=48&sort=relevance&text=ljusst%C3%B6pning&filter=thumbnailExists%3Dj,https://sv.wikipedia.org/wiki/Användare:Salgo60/Listeria/Skansen/WD_objekt,www.kringla.nu
sv,Västergärdet,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000013729,https://sv.wikipedia.org/wiki/Västergärdet,www.kringla.nu
sv,Krukmakeriet på Övre Stortorpet,https://kringla.nu/kringla/objekt?referens=raa/bbr/21300000013774,https://sv.wikipedia.org/wiki/Krukmakeriet_på_Övre_Stortorpet,kringla.nu
sv,Västmanland,https://kringla.nu/kringla/objekt?referens=raa/lamning/5f077bbe-2c85-48a2-b954-9ea815edd6d6,https://sv.wikipedia.org/wiki/Västmanland,kringla.nu
sv,Användare:Klostergårdaren/JDA Dijon Bourgogne Handball,https://kringla.nu/kringla/objekt?referens=raa/bbr/21400000440306,https://sv.wikipedia.org/wiki/Användare:Klostergårdaren/JDA_Dijon_Bourgogne_Handball,kringla.nu
sv,Östra Hoby,https://kringla.nu/kringla/objekt?referens=raa/bbr/21400000440156,https://sv.wikipedia.org/wiki/Östra_Hoby,kringla.nu
sv,Mulseryds kyrka,https://www.kringla.nu/kringla/sok?text=Mulseryds+kyrka&filter=thumbnailExists%3Dj,https://sv.wikipedia.org/wiki/Mulseryds_kyrka,www.kringla.nu
sv,Tellurium,https://www.kringla.nu/kringla/objekt;jsessionid=5A8B93605B7093BAFE1D43085B4CB0D6?0-1.0-body-detailedSearchDialogPanel-searchForm-dateFields-toTime&referens=GSM/objekt/980904,https://sv.wikipedia.org/wiki/Tellurium,www.kringla.nu
sv,Användardiskussion:LevandeMänniska,https://www.kringla.nu/kringla/objekt;jsessionid=5A8B93605B7093BAFE1D43085B4CB0D6?0-1.0-body-detailedSearchDialogPanel-searchForm-dateFields-toTime&referens=GSM/objekt/980904,https://sv.wikipedia.org/wiki/Användardiskussion:LevandeMänniska,www.kringla.nu
sv,Kunsta,https://www.kringla.nu/kringla/objekt?referens=shm/location/7,https://sv.wikipedia.org/wiki/Kunsta,www.kringla.nu
sv,Ludwigsbergs verkstad,https://www.kringla.nu/kringla/objekt;jsessionid=24660E4F54BB8C3EBB16AC0821930C7F?filter=serviceOrganization%3Dra%C3%A4&text=fyr&referens=raa/bbrb/21420000027783&sida=8&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Ludwigsbergs_verkstad,www.kringla.nu
sv,Margit Högstedt-Almqvist,https://www.kringla.nu/kringla/objekt;jsessionid=B2B93F8423D91405048F262CAC9F3DF7?referens=HeM/fotografi/374830&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Margit_Högstedt-Almqvist,www.kringla.nu
sv,Margit Webjörn,https://kringla.nu/kringla/objekt?referens=raa/bbrb/21420000014739,https://sv.wikipedia.org/wiki/Margit_Webjörn,kringla.nu
sv,Margit Webjörn,https://kringla.nu/kringla/objekt?text=margit+webj%C3%B6rn&referens=raa/bbrb/21420000041116,https://sv.wikipedia.org/wiki/Margit_Webjörn,kringla.nu
sv,Margit Webjörn,https://kringla.nu/kringla/objekt?text=margit+webj%C3%B6rn&referens=raa/bbrb/21420000041124,https://sv.wikipedia.org/wiki/Margit_Webjörn,kringla.nu
sv,Margit Webjörn,https://www.kringla.nu/kringla/objekt;jsessionid=7DC0F872F671BCA4D8518EC94927819A?referens=raa/bbr/21400000440901,https://sv.wikipedia.org/wiki/Margit_Webjörn,www.kringla.nu
sw,Betty Olsson,https://www.kringla.nu/kringla/objekt?referens=S-OM/photo/OMPAO001075,https://sw.wikipedia.org/wiki/Betty_Olsson,www.kringla.nu
vi,Trận Lützen (1632),http://www.kringla.nu/kringla/objekt;jsessionid=9175C5255B5BD0E318BC33BB3C6F7D78?referens=GSM/objekt/51986,https://vi.wikipedia.org/wiki/Trận_Lützen_(1632),www.kringla.nu
zh,布萊里奧11號,http://www.kringla.nu/kringla/objekt?referens=S-TEK/object/TEKS0014137,https://zh.wikipedia.org/wiki/布萊里奧11號,www.kringla.nu
